"Date","Conservative","Labour","Liberal Democrats","SDP","SNP","Plaid","Reform","UKIP","Green"
"2010-01-29","39.89071","28.84523","18.56745",,,,,,
"2010-01-28","40.11745","28.67391","18.55474",,,,,,
"2010-01-27","40.11745","28.63287","18.49396",,,,,,
"2010-01-24","40.12617","28.58579","18.57006",,,,,,
"2010-01-21","39.98331","28.65722","18.49863",,,,,,
"2010-01-15","40.12617","28.51436","18.42720",,,,,,
"2010-01-14","40.12617","28.37151","18.49863",,,,,,
"2010-01-10","39.76903","28.22865","18.57006",,,,,,
"2010-01-07","39.66216","28.40931","18.54939",,,,,,
"2010-01-06","39.53633","27.83788","18.81807",,,,,,
"2009-12-30","39.54313","27.77941","18.90795",,,,,,
"2009-12-20","39.58570","27.54347","18.96711",,,,,,
"2009-12-18","39.65713","27.25776","18.82426",,,,,,
"2009-12-17","39.55684","27.59759","18.66697",,,,,,
"2009-12-13","39.44140","27.32919","18.82426",,,,,,
"2009-12-11","39.39995","27.19569","18.68209",,,,,,
"2009-12-10","39.49731","26.83723","18.89483",,,,,,
"2009-12-06","39.45973","27.08128","18.73360",,,,,,
"2009-12-04","39.60259","26.86700","18.66217",,,,,,
"2009-12-03","39.87289","26.84691","18.69465",,,,,,
"2009-11-29","39.93995","26.76314","18.63278",,,,,,
"2009-11-26","40.15424","26.83456","18.56135",,,,,,
"2009-11-23","40.22567","26.90599","18.48993",,,,,,
"2009-11-15","40.58957","27.25944","18.26164",,,,,,
"2009-11-13","40.58276","27.31791","18.24320",,,,,,
"2009-11-12","40.72562","27.46077","18.17177",,,,,,
"2009-11-08","40.86848","27.67506","18.24320",,,,,,
"2009-11-06","40.93990","27.53220","18.38605",,,,,,
"2009-11-05","41.05534","27.80060","18.22877",,,,,,
"2009-10-29","41.08434","27.96255","18.24079",,,,,,
"2009-10-25","40.97276","28.02570","18.27112",,,,,,
"2009-10-23","40.75848","28.23999","18.48540",,,,,,
"2009-10-18","40.75848","28.38284","18.41397",,,,,,
"2009-10-16","40.38917","28.52528","18.51021",,,,,,
"2009-10-15","40.10736","28.21642","18.92967",,,,,,
"2009-10-11","40.13622","27.94803","19.08768",,,,,,
"2009-10-09","40.07712","27.64261","19.38572",,,,,,
"2009-10-08","39.64180","27.71774","19.47115",,,,,,
"2009-10-07","39.59851","27.45151","19.62844",,,,,,
"2009-10-06","39.31279","27.52294","19.62844",,,,,,
"2009-10-05","39.45565","27.38008","19.69987",,,,,,
"2009-10-03","39.52708","27.38008","19.55701",,,,,,
"2009-10-02","39.59851","27.30865","19.48558",,,,,,
"2009-10-01","39.52708","27.05865","19.66415",,,,,,
"2009-09-30","39.65445","27.11987","19.48049",,,,,,
"2009-09-29","40.01159","26.83416","19.26620",,,,,,
"2009-09-28","40.16799","26.59417","19.29595",,,,,,
"2009-09-27","40.36801","26.27486","19.18023",,,,,,
"2009-09-25","40.69590","26.57625","18.73847",,,,,,
"2009-09-24","40.88133","26.70180","18.58046",,,,,,
"2009-09-23","40.98286","26.77383","18.26969",,,,,,
"2009-09-22","41.26857","26.48811","18.19826",,,,,,
"2009-09-21","41.28357","26.30810","18.16968",,,,,,
"2009-09-20","41.28739","25.94713","18.30872",,,,,,
"2009-09-13","41.21596","25.87571","18.23729",,,,,,
"2009-09-11","41.02909","25.60659","18.53888",,,,,,
"2009-09-06","41.02909","25.60659","18.75317",,,,,,
"2009-08-28","40.93008","25.62391","18.70401",,,,,,
"2009-08-27","40.53122","25.42943","18.85889",,,,,,
"2009-08-23","40.38836","25.28657","18.78747",,,,,,
"2009-08-20","40.08911","25.24084","18.75771",,,,,,
"2009-08-14","39.81836","24.99439","18.80272",,,,,,
"2009-08-13","39.63378","24.58562","18.81545",,,,,,
"2009-07-30","39.06235","24.15705","18.60116",,,,,,
"2009-07-26","38.97175","24.16748","18.63701",,,,,,
"2009-07-23","38.80061","24.15050","18.62428",,,,,,
"2009-07-19","38.54318","24.09676","18.56700",,,,,,
"2009-07-17","38.46793","23.88629","18.64225",,,,,,
"2009-07-16","38.11079","23.60057","18.71367",,,,,,
"2009-07-11","37.87137","23.36878","18.41209",,,,,,
"2009-07-03","37.72851","23.01164","18.26923",,,,,,
"2009-06-28","37.85315","22.71868","18.45492",,,,,,
"2009-06-26","38.03986","22.84244","18.30004",,,,,,
"2009-06-25","37.94085","23.10836","18.50018",,,,,,
"2009-06-21","38.01227","22.96550","18.57161",,,,,,
"2009-06-18","38.21772","23.01606","18.54933",,,,,,
"2009-06-17","38.21772","23.30178","18.83504",,,,,,
"2009-06-14","38.93201","23.51606","18.90647",,,,,,
"2009-06-12","39.19446","23.52473","18.88335",,,,,,
"2009-06-10","39.57989","23.68456","18.82465",,,,,,
"2009-06-07","40.19092","23.87975","18.66977",,,,,,
"2009-06-03","40.69092","24.23689","18.52692",,,,,,
"2009-05-31","40.93263","24.82492","18.60917",,,,,,
"2009-05-29","41.50178","25.25440","18.82345",,,,,,
"2009-05-28","41.78749","25.82583","18.82345",,,,,,
"2009-05-20","41.80429","26.68456","18.42560",,,,,,
"2009-05-17","41.90330","26.77508","18.50905",,,,,,
"2009-05-16","42.18758","26.99554","18.34539",,,,,,
"2009-05-14","42.33044","27.49554","18.20254",,,,,,
"2009-05-10","42.44914","28.16599","18.15005",,,,,,
"2009-05-09","42.59200","28.52313","17.79291",,,,,,
"2009-05-08","42.37771","29.02313","17.93577",,,,,,
"2009-04-26","42.41803","29.07476","17.85232",,,,,,
"2009-04-24","42.16189","29.45427","17.72028",,,,,,
"2009-04-23","41.97943","29.68765","17.80373",,,,,,
"2009-04-19","42.19372","29.75908","17.73230",,,,,,
"2009-04-16","42.45202","29.95676","17.29291",,,,,,
"2009-04-05","42.30916","29.88534","17.36434",,,,,,
"2009-04-04","42.23773","29.74248","17.36434",,,,,,
"2009-03-29","42.19530","29.33795","17.80423",,,,,,
"2009-03-26","42.37917","29.60104","17.65006",,,,,,
"2009-03-19","42.47961","29.68609","17.54214",,,,,,
"2009-03-15","42.62247","29.54323","17.47072",,,,,,
"2009-03-13","42.75377","29.47993","17.41606",,,,,,
"2009-03-08","43.03948","29.55136","17.20177",,,,,,
"2009-03-01","42.96805","29.69422","16.91606",,,,,,
"2009-02-26","42.92774","30.07116","16.78522",,,,,,
"2009-02-22","42.89816","30.26308","16.77440",,,,,,
"2009-02-15","42.68388","30.54880","16.63154",,,,,,
"2009-02-13","42.25530","31.04880","16.41726",,,,,,
"2009-02-12","41.85415","31.17506","16.66473",,,,,,
"2009-02-08","41.82515","31.86459","16.15413",,,,,,
"2009-02-05","41.62569","32.44886","15.76504",,,,,,
"2009-01-29","41.55426","32.94886","15.40790",,,,,,
"2009-01-25","41.15610","33.25720","15.49064",,,,,,
"2009-01-22","41.08467","33.25720","15.41921",,,,,,
"2009-01-18","41.22753","33.40006","15.56207",,,,,,
"2009-01-16","40.94182","33.82863","15.34778",,,,,,
"2009-01-15","40.72753","33.75720","15.70493",,,,,,
"2009-01-11","40.65610","34.11435","15.49064",,,,,,
"2009-01-08","40.48425","34.30317","15.40931",,,,,,
"2008-12-21","40.62711","34.16032","15.19503",,,,,,
"2008-12-18","40.76996","34.23174","15.19503",,,,,,
"2008-12-14","40.84139","33.87460","15.48074",,,,,,
"2008-12-12","41.31398","33.67691","15.16183",,,,,,
"2008-12-11","41.41440","33.55881","15.17244",,,,,,
"2008-12-07","41.39958","33.18883","15.41867",,,,,,
"2008-11-30","41.69611","32.83168","15.51247",,,,,,
"2008-11-28","42.33897","32.40311","15.22676",,,,,,
"2008-11-26","42.26754","32.54597","15.15533",,,,,,
"2008-11-25","41.88211","32.59547","15.00116",,,,,,
"2008-11-20","42.09639","32.38119","15.00116",,,,,,
"2008-11-16","42.31068","32.30976","14.71544",,,,,,
"2008-11-14","42.66782","31.88119","14.92973",,,,,,
"2008-11-13","42.69682","31.40665","15.22534",,,,,,
"2008-11-09","42.69682","31.33522","15.58249",,,,,,
"2008-11-06","42.69682","31.12093","15.72534",,,,,,
"2008-11-02","42.55396","31.19236","15.58249",,,,,,
"2008-10-29","42.48253","30.69236","16.08249",,,,,,
"2008-10-26","42.29638","30.28327","16.52621",,,,,,
"2008-10-19","43.22496","29.78327","16.24049",,,,,,
"2008-10-18","43.42842","29.56899","16.07526",,,,,,
"2008-10-17","43.28556","29.21184","16.36098",,,,,,
"2008-10-16","43.35699","28.71184","16.64669",,,,,,
"2008-10-10","43.74242","28.37662","16.65801",,,,,,
"2008-10-05","43.95671","27.80519","16.80087",,,,,,
"2008-10-03","43.99495","27.59669","17.00433",,,,,,
"2008-09-28","43.99495","27.16811","17.21862",,,,,,
"2008-09-26","44.35209","26.95383","17.14719",,,,,,
"2008-09-25","44.63780","26.45383","17.07576",,,,,,
"2008-09-24","44.92352","26.23954","16.93290",,,,,,
"2008-09-19","45.35209","25.81097","16.93290",,,,,,
"2008-09-18","45.28066","26.02526","16.79005",,,,,,
"2008-09-14","45.68109","25.93435","16.48918",,,,,,
"2008-09-12","45.25252","25.93435","16.91775",,,,,,
"2008-09-04","45.14790","25.97836","17.02237",,,,,,
"2008-08-31","45.21933","25.90693","16.95094",,,,,,
"2008-08-27","45.50504","25.76407","16.80809",,,,,,
"2008-08-21","45.21933","25.90693","17.02237",,,,,,
"2008-08-17","45.21933","25.90693","17.16523",,,,,,
"2008-08-15","45.25252","25.97258","16.96176",,,,,,
"2008-08-08","45.25252","25.97258","17.10462",,,,,,
"2008-08-02","45.46681","25.97258","16.89034",,,,,,
"2008-08-01","45.32395","26.25830","16.89034",,,,,,
"2008-07-31","45.46681","25.97258","17.03319",,,,,,
"2008-07-27","45.25252","26.04401","17.10462",,,,,,
"2008-07-25","45.39538","25.90116","17.24748",,,,,,
"2008-07-24","45.18109","25.90116","17.53319",,,,,,
"2008-07-20","45.03824","26.32973","17.39034",,,,,,
"2008-07-17","45.21429","26.00000","17.42857",,,,,,
"2008-07-11","44.92857","26.21429","17.85714",,,,,,
"2008-07-06","44.78571","26.21429","18.00000",,,,,,
"2008-06-26","44.92857","26.07143","18.00000",,,,,,
"2008-06-25","45.14286","25.92857","17.92857",,,,,,
"2008-06-22","44.74315","26.02092","18.22799",,,,,,
"2008-06-20","44.38600","26.09235","18.22799",,,,,,
"2008-06-15","43.67172","26.30664","18.65657",,,,,,
"2008-06-13","43.60029","26.16378","18.72799",,,,,,
"2008-06-12","43.10029","26.59235","18.79942",,,,,,
"2008-06-08","42.74315","27.16378","18.94228",,,,,,
"2008-06-05","42.38600","27.52092","18.87085",,,,,,
"2008-06-01","42.52886","27.66378","18.58514",,,,,,
"2008-05-29","42.31833","28.00213","18.72048",,,,,,
"2008-05-18","42.03262","28.64498","18.72048",,,,,,
"2008-05-16","41.81833","28.93070","18.36333",,,,,,
"2008-05-15","41.67548","29.21641","18.29190",,,,,,
"2008-05-08","41.46119","29.85927","18.22048",,,,,,
"2008-05-04","40.96119","30.28784","18.50619",,,,,,
"2008-04-27","41.17764","30.14354","18.28974",,,,,,
"2008-04-24","41.17764","30.50068","18.28974",,,,,,
"2008-04-23","41.03478","30.85783","18.21831",,,,,,
"2008-04-22","40.74907","31.35783","18.14688",,,,,,
"2008-04-20","40.67764","31.78640","17.93260",,,,,,
"2008-04-17","40.82050","31.50068","17.78974",,,,,,
"2008-04-11","40.79221","31.76235","17.56414",,,,,,
"2008-04-10","40.29221","32.19092","17.84985",,,,,,
"2008-04-03","40.28845","31.99544","17.71451",,,,,,
"2008-03-30","40.07416","31.92401","17.64309",,,,,,
"2008-03-27","40.00274","31.99544","17.92880",,,,,,
"2008-03-18","39.64559","32.06686","17.92880",,,,,,
"2008-03-16","39.71702","31.92401","17.78594",,,,,,
"2008-03-14","39.35988","32.56686","17.42880",,,,,,
"2008-03-13","38.90028","33.11881","17.70297",,,,,,
"2008-03-09","39.08416","33.23833","17.26450",,,,,,
"2008-02-27","39.36326","33.13449","17.09584",,,,,,
"2008-02-26","39.14898","33.13449","17.31013",,,,,,
"2008-02-24","39.24680","32.82970","17.39391",,,,,,
"2008-02-20","39.27638","32.85135","17.33403",,,,,,
"2008-02-17","39.62999","32.70990","17.19259",,,,,,
"2008-02-15","39.87313","32.59014","16.84699",,,,,,
"2008-02-03","39.94456","32.80442","16.70413",,,,,,
"2008-01-31","40.07039","32.78739","16.71098",,,,,,
"2008-01-27","40.35611","32.78739","16.42527",,,,,,
"2008-01-23","40.54140","32.55401","16.48397",,,,,,
"2008-01-22","40.38163","32.45232","16.65886",,,,,,
"2008-01-20","40.66734","32.23804","16.44458",,,,,,
"2008-01-11","41.09591","32.23804","16.08743",,,,,,
"2008-01-10","40.62632","32.54709","16.24019",,,,,,
"2008-01-06","40.56151","32.72235","15.98028",,,,,,
"2007-12-19","40.83020","32.81081","15.82724",,,,,,
"2007-12-16","40.87523","33.18703","15.38632",,,,,,
"2007-12-14","40.77422","33.95110","15.16049",,,,,,
"2007-12-09","40.63278","34.23399","15.16049",,,,,,
"2007-12-07","40.67535","34.63947","14.79180",,,,,,
"2007-11-29","40.38963","34.99661","14.64894",,,,,,
"2007-11-27","40.33523","35.51364","14.21352",,,,,,
"2007-11-25","40.06654","35.99661","14.06049",,,,,,
"2007-11-22","39.73839","36.87285","13.85893",,,,,,
"2007-11-16","39.33738","37.60675","13.65365",,,,,,
"2007-11-10","38.64546","38.06490","13.95163",,,,,,
"2007-11-04","37.78832","38.70776","13.95163",,,,,,
"2007-11-01","37.55070","39.17664","13.72815",,,,,,
"2007-10-28","37.12213","39.67664","13.79958",,,,,,
"2007-10-24","36.56772","40.01676","13.73832",,,,,,
"2007-10-23","35.99630","40.08818","14.30975",,,,,,
"2007-10-11","35.42487","40.01676","14.80975",,,,,,
"2007-10-10","34.81242","40.25650","14.89108",,,,,,
"2007-10-07","34.31242","40.18507","15.17679",,,,,,
"2007-10-06","34.16956","39.97079","15.60537",,,,,,
"2007-10-04","33.74099","39.97079","15.89108",,,,,,
"2007-10-03","33.67851","39.72735","15.83993",,,,,,
"2007-09-28","33.67851","39.87021","15.91135",,,,,,
"2007-09-27","33.66786","39.80943","15.79889",,,,,,
"2007-09-26","33.85978","39.63699","15.85805",,,,,,
"2007-09-25","33.97544","39.36145","15.96353",,,,,,
"2007-09-22","33.99877","38.96400","16.11558",,,,,,
"2007-09-21","33.94286","38.69437","16.20669",,,,,,
"2007-09-20","33.87143","38.83723","16.20669",,,,,,
"2007-09-16","33.80000","38.76580","16.27812",,,,,,
"2007-09-14","33.87143","38.76580","15.92098",,,,,,
"2007-09-12","33.94286","38.90866","15.92098",,,,,,
"2007-09-02","34.03954","38.93536","16.07610",,,,,,
"2007-08-31","33.89668","38.93536","16.07610",,,,,,
"2007-08-30","33.89668","38.93536","16.07610",,,,,,
"2007-08-29","33.79928","39.19582","16.35171",,,,,,
"2007-08-28","33.87071","38.55296","16.49457",,,,,,
"2007-08-23","34.08499","38.41010","16.56600",,,,,,
"2007-08-10","34.29928","38.12439","16.28029",,,,,,
"2007-08-09","34.54077","37.61421","16.31766",,,,,,
"2007-07-29","34.82648","37.18564","16.74623",,,,,,
"2007-07-25","34.95382","36.66955","17.01227",,,,,,
"2007-07-22","35.45382","36.09812","16.94084",,,,,,
"2007-07-20","35.62121","35.69264","17.02742",,,,,,
"2007-07-17","35.90693","35.19264","17.17027",,,,,,
"2007-07-05","36.09434","34.66860","17.15967",,,,,,
"2007-07-01","36.24161","34.23421","17.29511",,,,,,
"2007-06-29","36.45590","33.73421","17.50940",,,,,,
"2007-06-28","36.59875","33.09135","17.86654",,,,,,
"2007-06-24","36.88447","32.51992","17.72368",,,,,,
"2007-06-20","36.99974","32.49729","17.64023",,,,,,
"2007-06-15","36.92832","31.92586","17.99738",,,,,,
"2007-06-03","37.07117","31.64015","18.14023",,,,,,
"2007-05-31","37.42832","31.49729","18.21166",,,,,,
"2007-05-28","37.49974","31.49729","17.85452",,,,,,
"2007-05-23","37.92832","31.64015","17.71166",,,,,,
"2007-05-20","37.85689","31.42586","17.92595",,,,,,
"2007-05-13","38.26093","31.18849","17.62508",,,,,,
"2007-05-11","38.26093","31.11706","17.62508",,,,,,
"2007-04-25","38.43066","30.92682","17.92140",,,,,,
"2007-04-22","38.37482","30.95474","17.83239",,,,,,
"2007-04-15","38.30339","31.16902","17.68953",,,,,,
"2007-04-05","38.44625","31.59760","17.61810",,,,,,
"2007-03-28","38.08911","31.45474","17.97525",,,,,,
"2007-03-25","38.04526","31.40594","18.05870",,,,,,
"2007-03-22","38.18812","31.40594","18.27298",,,,,,
"2007-03-18","38.18812","31.47737","18.41584",,,,,,
"2007-03-16","37.92910","31.57189","18.21238",,,,,,
"2007-03-15","37.83351","31.70804","18.22790",,,,,,
"2007-03-04","37.76208","31.63661","18.29933",,,,,,
"2007-02-25","37.69065","32.06518","18.29933",,,,,,
"2007-02-21","37.26208","32.35090","18.44218",,,,,,
"2007-02-18","37.35054","32.30667","18.54767",,,,,,
"2007-02-09","36.94650","32.68979","18.41707",,,,,,
"2007-02-04","36.97266","32.71242","18.71552",,,,,,
"2007-01-29","36.90123","32.71242","18.78695",,,,,,
"2007-01-28","36.68695","32.56956","18.85838",,,,,,
"2007-01-24","37.04409","32.78385","18.50123",,,,,,
"2007-01-21","37.13152","32.69833","18.70570",,,,,,
"2007-01-07","36.98866","33.12691","18.34855",,,,,,
"2006-12-22","36.77437","33.34119","18.34855",,,,,,
"2006-12-20","36.81911","33.31810","18.69487",,,,,,
"2006-12-17","36.74638","33.37148","18.88020",,,,,,
"2006-12-12","36.46067","33.65720","18.73735",,,,,,
"2006-12-10","36.49638","33.37148","18.73735",,,,,,
"2006-11-30","36.63924","33.30005","18.95163",,,,,,
"2006-11-26","36.58436","33.36681","19.05365",,,,,,
"2006-11-19","36.98840","33.05512","19.04138",,,,,,
"2006-11-14","36.84555","33.34084","18.82710",,,,,,
"2006-11-05","36.89152","33.24678","18.81295",,,,,,
"2006-10-26","37.03437","33.10392","18.67010",,,,,,
"2006-10-22","37.07751","33.01057","19.08311",,,,,,
"2006-10-16","36.99009","33.23894","18.87865",,,,,,
"2006-10-08","37.06152","32.88179","19.30722",,,,,,
"2006-10-05","37.27580","32.88179","19.23579",,,,,,
"2006-09-30","37.13294","33.02465","19.16436",,,,,,
"2006-09-29","37.15840","33.04940","19.10637",,,,,,
"2006-09-22","37.37269","32.83512","19.24923",,,,,,
"2006-09-20","37.26555","32.90655","19.46351",,,,,,
"2006-09-14","37.47983","32.90655","19.10637",,,,,,
"2006-09-07","37.47295","32.90710","19.19973",,,,,,
"2006-09-06","37.54438","33.04996","19.27116",,,,,,
"2006-09-03","37.68723","32.90710","19.19973",,,,,,
"2006-08-24","38.06984","32.85831","19.07102",,,,,,
"2006-08-20","38.06984","32.92974","18.92816",,,,,,
"2006-07-26","37.95527","33.16595","18.80087",,,,,,
"2006-07-24","37.88384","33.02309","18.72944",,,,,,
"2006-07-23","38.05411","32.90188","18.45815",,,,,,
"2006-07-09","37.83983","32.68759","18.74387",,,,,,
"2006-06-29","37.76840","32.54473","18.67244",,,,,,
"2006-06-28","37.62554","32.33045","19.10101",,,,,,
"2006-06-26","36.98268","32.11616","19.60101",,,,,,
"2006-06-23","36.76840","32.25902","19.31530",,,,,,
"2006-06-18","36.38721","32.51927","19.58616",,,,,,
"2006-06-12","36.28909","32.78190","19.35672",,,,,,
"2006-06-04","35.78909","33.13904","19.42815",,,,,,
"2006-05-30","35.50337","33.35333","19.64244",,,,,,
"2006-05-25","35.28909","33.63904","19.71386",,,,,,
"2006-05-21","35.00337","33.99619","20.07101",,,,,,
"2006-05-09","34.81434","34.09287","20.08544",,,,,,
"2006-05-07","34.85889","34.42455","20.14414",,,,,,
"2006-05-02","34.61719","34.97433","20.12971",,,,,,
"2006-04-28","34.68862","35.11719","20.12971",,,,,,
"2006-04-23","34.80531","35.58961","19.90481",,,,,,
"2006-04-22","35.01959","35.87532","19.47624",,,,,,
"2006-04-20","35.63487","36.56132","18.60990",,,,,,
"2006-04-02","36.13487","36.77561","18.60990",,,,,,
"2006-03-29","36.39990","36.82704","18.49561",,,,,,
"2006-03-21","36.61418","37.04133","18.28132",,,,,,
"2006-03-18","36.75704","37.04133","18.06704",,,,,,
"2006-03-17","37.01659","36.94444","18.05218",,,,,,
"2006-03-12","37.01659","37.01587","17.98076",,,,,,
"2006-03-05","37.44516","36.58729","17.90933",,,,,,
"2006-02-22","37.41991","36.77633","17.82347",,,,,,
"2006-02-20","37.38545","36.76722","17.97430",,,,,,
"2006-02-19","37.45688","36.62436","17.83145",,,,,,
"2006-02-10","37.31403","36.83865","17.76002",,,,,,
"2006-02-05","36.98305","37.08052","18.05634",,,,,,
"2006-01-26","36.69734","37.22337","18.12777",,,,,,
"2006-01-23","36.22492","37.25166","18.56553",,,,,,
"2006-01-22","35.72492","37.32309","18.85125",,,,,,
"2006-01-17","35.34108","37.58283","18.83754",,,,,,
"2006-01-08","34.98394","37.65426","19.26611",,,,,,
"2005-12-18","34.79346","37.46595","19.71056",,,,,,
"2005-12-15","34.31963","37.77712","19.72541",,,,,,
"2005-12-12","33.89106","37.91998","20.01112",,,,,,
"2005-12-11","33.29700","38.53455","19.99698",,,,,,
"2005-12-08","32.86842","38.60598","20.42555",,,,,,
"2005-12-06","32.42975","38.92626","20.50173",,,,,,
"2005-11-24","32.14404","38.99769","20.71601",,,,,,
"2005-11-22","32.14404","38.99769","20.71601",,,,,,
"2005-11-20","32.21546","38.85483","20.78744",,,,,,
"2005-11-06","32.07261","38.92626","21.14459",,,,,,
"2005-11-03","32.00118","38.78340","21.35887",,,,,,
"2005-10-27","31.85832","38.85483","21.35887",,,,,,
"2005-10-25","31.57261","38.85483","21.57316",,,,,,
"2005-10-20","31.14404","38.92626","21.85887",,,,,,
"2005-10-09","30.97737","39.11457","21.91443",,,,,,
"2005-10-06","31.19165","38.97171","21.84300",,,,,,
"2005-09-29","30.97737","39.25743","21.77157",,,,,,
"2005-09-26","30.92857","39.14286","22.00000",,,,,,
"2005-09-17","31.07143","39.07143","21.85714",,,,,,
"2005-09-09","31.00000","38.85714","22.21429",,,,,,
"2005-09-04","31.07143","38.92857","22.35714",,,,,,
"2005-08-24","30.86357","39.00763","22.48433",,,,,,
"2005-08-15","30.43500","39.07906","22.69862",,,,,,
"2005-08-14","30.29214","39.29335","22.48433",,,,,,
"2005-07-28","30.29214","39.43620","22.48433",,,,,,
"2005-07-24","30.29214","39.43620","22.48433",,,,,,
